candidate,party,receipts,disbursements,ind_contributors
"MEZA, ANNETTE",DEM,10674.1,10670.15,4647
"MFUME, KWEISI",DEM,1016131.35,715393.87,632657.57
"MICA, JOHN L. MR.",REP,4613.43,29595.15,0
MICHEL ANISSA POWELL DR,DEM,5855950,1100048,34034850
"MIKULA, BRANDON JOSEPH",REP,28419.37,24628.25,1035.2
"MILKOVICH, JOHN CHARLES",DEM,0,0,0
"MILLADO, JOE DALLAS",REP,25372.06,33033.95,12268.86
"MILLER-MEEKS, MARIANNETTE JANE",REP,2192220.49,1739952.54,1186146.04
"MILLER, ARUNA",DEM,68,1889.55,0
"MILLER, BRYAN",REP,50876.53,50876.53,16290
"MILLER, CANDICE S.",REP,7111.68,87826.88,0
"MILLER, CAROL DEVINE",REP,912210.75,763796.42,384696.84
"MILLER, DIANA M MRS",REP,20774.1,20773.95,100
"MILLER, ERVAN KATARI",REP,255,187.38,200
"MILLER, ERVAN KATARI MR",DFL,255,187.38,200
"MILLER, ERVAN KATARI MR.",REP,255,187.38,200
"MILLER, GARY G",REP,8739.15,135308.19,0
"MILLER, JEFFERSON B.",REP,2113.32,109196.7,0
"MILLER, JOHN",REP,5015.39,0,1750
"MILLER, JOSEPH W",LIB,7.88,36.85,0
"MILLER, KARL W.",REP,0,0,0
"MILLER, MARY",REP,700256.95,581556.22,446422.25
"MILLER, MATTHEW LOUIS",DEM,0,4000,0
"MILLER, MIKE",REP,17230.9,51380.51,0
"MILLER, SUMMER RAE",DEM,139.8,0,139.8
"MILLIS, TONYA LYNN",LIB,10223.57,10040.81,2660
"MILLS, JOHN JOHN",REP,27049.12,26543.58,190
"MILLS, RALPH JOHN III",REP,27049.12,26543.58,190
"MILTON, CHRISTOPHER HAWKINS CRITTER",UNI,12013.21,12013.21,6250.76
"MILTON, CHRISTOPHER HAWKINS CRITTER",UNI,12013.21,12013.21,6250.76
"MIRANDA, CATHERINE",DEM,0,0,0
"MISCUK, ANDY",DEM,0,150,0
"MISIGOY, DENNIS",LIB,2963,632.41,2275
"MISSO, ROGER",DEM,428700.32,428700.32,421351.26
"MITCHELL, DANIELLE DR.",DEM,419.66,8981.91,0
"MITCHELL, KELLY",REP,352242.45,352242.45,335667.91
"MITCHELL, PAUL III",REP,239310.54,234981.67,67750
"MITRANO, TRACY",DEM,1548077.87,1563883.63,1383098.69
"MITRIS, GEORGE MR.",REP,301375.86,279047.05,24651.98
"MODICA, JULIEN",DEM,0,0,0
"MODY, ROSHAN",DEM,13700.5,4450,13700.5
"MOHAMMAD, NEILL DR.",DEM,0,0,0
"MOHAN, RADHAKRISHNA",DEM,0,318,0
"MOHSINI, ZAINAB",DEM,30757.51,29339.59,30242.62
"MOLE, BRAD",REP,7192,6043.05,3949
"MOLINA, RAYMOND",REP,32755.1,32680.21,24537.7
"MONDS, JOHN",LIB,7521.39,6162.29,7521.39
"MONTAGUE, WILLIE",REP,21930.59,22306.35,17990.98
"MONTGOMERY, CHALIS POMEROY",DEM,0,713.85,0
"MONTGOMERY, DERWIN LAMAR",DEM,35886,2000,12109
"MONTOYA, HARRY B",REP,22620.08,22620.08,21506
"MONTOYA, LAURA",DEM,55093,55093,53848
"MOOLENAAR, JOHN MR.",REP,1534896.16,1042443.69,892694.4
"MOON, C MICHAEL",REP,7500,7500,7500
"MOONEY, ALEXANDER XAVIER",REP,2155977.5,859927.11,1272307.19
"MOONEY, ARNOLD",REP,966779.6,963058.5,948279.6
"MOORE, BLAKE",REP,863677.31,835315.33,410186.04
"MOORE, DWIGHT CLINT",REP,0,0,0
"MOORE, FELIX BARRY",REP,837715.85,836276.8,408536.2
"MOORE, GWEN S",DEM,1199156.96,1181900.52,315482.84
"MOORE, JEFF",REP,155124.3,155124.3,145591.98
"MOORE, JOHN WILLIAM",REP,8120.56,5792.43,8120.56
"MOORE, NYANZA DAVIS",DEM,187001.16,186169.98,104064.9
"MOORE, R. DENNIS",DEM,0,181.14,0
"MOORE, ROY STEWART",REP,189664.85,189664.85,174664.85
"MORALES, DANIEL ROMERO JR",REP,0,79.3,0
"MORAN, JAMES P. JR.",DEM,280.2,91433.82,0
"MORAN, JERRY",REP,1342185.2,343029.5,184696.08
"MORAN, JOHN PAUL",REP,305377.62,304261.04,198795.35
"MORELLE, JOSEPH D",DEM,1417964.85,1317024.89,465264.64
"MORENO, DOMINICK",DEM,0,1200,0
"MORENO, HELENA",UNK,0,252.58,0
"MORGAN, CLINT A",REP,21760,21760,18760
"MORGAN, CLINTON WESLEY",REP,288018.08,288018.08,26537.54
"MORGAN, DELINDA",REP,0,13.21,0
"MORGAN, JOSEPH DAVID",REP,33382.2,33000.3,32921.66
"MORGAN, KENNETH F. III",REP,1685.63,1685.63,725.63
"MORGAN, MATTHEW WADE",DEM,27,13253.15,0
"MORRELL, KENT",REP,2339.91,2339.91,2089.91
"MORRIS, GENEVIEVE",REP,41782.61,41782.61,4623.5
"MORRIS, MATTHEW MICHAEL HATHAWAY",REP,12470.02,12799.78,5400.02
"MORRISEY, PATRICK MR",REP,42048.65,89816.69,970
"MORRISON, TERRANCE",DEM,1000,941.62,1000
"MORSE, ALEX",DEM,2213933.62,2129499.83,2158014.9
"MORSE, JESSICA",DEM,192754.77,58696.8,0
"MORTENSEN, MICHELLE",REP,2700,2767.28,2700
"MORTON, CRAIG",DEM,9100,6715.26,3000
"MOSER, LAURA",DEM,96.74,173.5,0
"MOSS, NICHOLAS D",OTH,1258.21,1248.21,0
"MOSS, RICHARD MARC",REP,0,464.65,0
"MOTIWALLA, FRANCES YASMEEN",DEM,120606.01,120606.01,69439.7
"MOUA, SOU",REP,9325,7835.09,2325
"MOULTON, SETH",DEM,1318518.23,1830882.51,567649.77
"MOULTON, SETH",DEM,2516794.74,2515834.58,1499861.06
"MOUTOS, NICK ADEN",REP,43288.75,43288.75,3113.75
"MOWERS, MATT",REP,1766753.67,1758300.07,1493453.83
"MOWRER, JIM",DEM,125,283.41,0
"MOYA, PAUL",DEM,0,1516.44,0
"MOYER, ERIC",DEM,11575.14,11706.64,6575.14
"MOYOWASIFZA-CURRY, SEDINAM KINAMO CHRI",GRE,7129.76,2619.51,6805
"MROCHEK, JASON",REP,36533.61,31980.17,34023.61
"MRVAN, FRANK J.",DEM,590634.89,476407.3,359473.24
"MUCARSEL-POWELL, DEBBIE",DEM,6886951.68,6916171.47,5028347.02
"MUERI, HILLARY O'CONNOR",DEM,580130.41,574898.98,540992.8
"MUES, JOHN",DEM,187923.01,187923.01,165967.34
"MUHAMMAD, STEVEN",IND,13238.15,4775.83,2227.24
"MUKHERJEE, VALERIE RAMIREZ",REP,1140245,1074784.26,22425
"MULCAHY, D.NATHANIEL",DEM,10278.11,1648.75,3275.57
"MULLEN, MICHAEL P MR.",UN,0,175.65,0
"MULLIN, MARKWAYNE MR.",REP,1670650.65,1088383.88,364513.65
"MULLINS, THOMAS E",REP,0,0,0
"MURKOWSKI, LISA",REP,1032216.66,489160.85,495742.84
"MUROFF, DANIEL",DEM,350,27734.76,0
"MURPHY, CHRISTOPHER S",DEM,1671376.73,1688410.97,1482367.83
"MURPHY, DUSTIN",REP,17367.97,13297.22,7748.04
"MURPHY, GREGORY FRANCIS DR",REP,1874948.63,1612717.53,958158.61
"MURPHY, LEE",REP,131393.78,131862.44,110255.25
"MURPHY, MARCUS",UN,895.23,10921.49,0
"MURPHY, SCOTT M",DEM,11.85,1500,0
"MURPHY, STEPHANIE",DEM,3154665.17,1828521.74,1252232.68
"MURRAY, PATTY",DEM,2481118.82,1691127.03,1659076.74
"MURRAY, SCHERIE",REP,748340.66,703988.61,739197.96
"MURRAY, THEODORE ANDREW",DEM,0,10,0
"MUSCATO, MICHAEL ARCHANGEL",DEM,409500.75,399329.13,334990.11
"MUSSELWHITE, GREGORY WAYNE SR.",REP,28955.28,27537.64,16446
"MUSSELWHITE, ROBERT RICHARD",DEM,19678.28,20226.68,3961.2
"MYCHAJLIW, STEFAN IWAN JR.",REP,109116.12,109116.12,107560
"MYERS, CATHY",DEM,0,44569.83,0
"MYHRA, PAMELA J",REP,510,522.05,0
"N, MCKAYLA",DEM,0,0,0
"NADLER, JERROLD L.",DEM,1858773.82,1960859.83,1095511.44
"NAGAMINE, ROBERT K",REP,9356.64,9356.64,6006.26
"NALBANDIAN, JOHNNY",REP,39595.21,39170.47,11834.2
"NALBANDIAN, JOHNNY",REP,39595.21,39170.47,11834.2
"NAPOLITANO, GRACE",DEM,483426.15,256046.86,103291.27
"NAPOLITANO, JASON ANDREW",IND,1295,779.28,0
"NARVAIZ, SUSAN",REP,105.81,446.61,0
"NARVAIZ, SUSAN",REP,0.38,0,0
"NATHANIEL, LAWRENCE D",DEM,21543.35,7135.35,18543.35
"NATIONS, JOEY",REP,66282.87,66283.21,60031.92
"NAVARRO, CHARLES",REP,125252.78,125252.78,35280.2
"NAVARRO, OMAR",REP,614433.41,799932.28,593088.03
"NEAL, DIANE",NPA,0,17121.77,0
"NEAL, GIST",REP,6173.13,6037.94,4693.15
"NEAL, RICHARD E MR.",DEM,5033892.33,5957630.7,1442401.7
"NEAL, RICK",DEM,1130,2558.07,1130
"NEESE, TERRY",REP,1732344.74,1732235.19,875926.94
"NEGLEY, WILLIAM W.",REP,2300,2312,0
"NEGRON, LUKE",REP,64885.2,58837.12,52780.06
"NEGRON, STEVE",REP,448759.42,459541.62,310018.17
"NEGUSE, JOSEPH",DEM,1368748.11,690025.28,874304.69
"NEHLEN, PAUL III",REP,0,0,0
"NEHLS, TROY",REP,1818077.11,1798160.47,1310015.8
"NEIGHBORS, RICKY",DEM,48942.68,47908.58,33021.97
"NELSON, BILL",DEM,722904.95,1255623.14,0
"NELSON, CARLA JEAN",REP,17330,17751.6,17330
"NELSON, E BENJAMIN",DEM,0,0,0
"NELSON, KEVIN",DEM,0,15803.26,0
"NELSON, KIMBERLY",DEM,168860.28,168543.26,163500.18
"NELSON, PATRICK F",DEM,150.04,244.6,0
"NELSON, SHAWN",REP,2700,11705.42,2700
"NELSON, THOMAS JOHN",REP,0,466.51,0
"NELSON, TOM",DEM,218840.7,63555.16,216140.32
"NELSON, TOM",DEM,218840.7,63555.16,216140.32
"NESBIT, APRIL",IND,3358.69,3322.23,1148.7
"NEUENDORFF, KEITH",REP,7699.65,7699.65,5867.73
"NEUGEBAUER, RANDY HONORABLE",REP,12434.01,119048,0
"NEUHARDT, SHAREN SWARTZ",DEM,0,0,0
"NEUMANN, CORA",DEM,644229.48,550287.11,641840.47
"NEUMANN, MARK",DEM,35093.19,34801.41,24572.9
"NEVILLE, TIMOTHY PATRICK",REP,0,0,0
"NEWBERGER, JAMES WALLACE",REP,1205,1284.48,1205
"NEWBY, JOEL III",DEM,56016.96,56016.96,50651.75
"NEWBY, SHARON BARRY",REP,57373.37,57373.37,2056
"NEWHOUSE, DAN",REP,1184750.4,1002461.07,499565.13
"NEWMAN, MARIE",DEM,2835512.46,2732742.44,2495160.85
"NEWNAN, BRIAN DEAN",DEM,1,2,0
"NEWSOME, CHIVONA RENEE",DEM,38594.45,33907,38094.45
"NGUYEN, DANNY QUOC MR. CCIM",REP,800,820.06,0
"NICHOLS, JASON",DEM,9.9,10246.64,0
"NICHOLSON, KEVIN",REP,54201.61,38592.6,0
"NIEDERKORN, DAVID",REP,0,9297.29,0
"NIEMUTH, NILES",SEP,0,0,0
"NIERMANN, TOM",DEM,6267.08,6520.75,0
"NIETMANN, ELAINE",DEM,13146.46,13609.16,7636.46
"NIGRO, JEANNE",IND,34752.78,28243.69,34573
"NIX, MICHELE ANN",REP,59694.5,59694.5,59694.5
"NIZAHON, SHLOMO",REP,1357.36,1418.29,700
"NOEM, KRISTI LYNN",REP,0.01,661.9,0
"NOLAN, JOHN GERARD MR.",NPA,5008.47,5797.37,3000
"NOLAN, RICHARD M.",DFL,0,35372.32,0
"NORCROSS, DONALD W",DEM,2236982.06,1102256.91,1120168.41
"NORDAL, CRAIG",REP,192,277.22,64
"NOREN, SCOTT A",DEM,77145.39,68291.59,977.19
"NORMAN, RALPH W. JR.",REP,1041650.45,910151.33,688902.46
"NORRIS, PHILLIP DWIGHT",REP,70,70,0
"NORRIS, RYAN NIGEL NORFIELD JR.",DEM,1728.56,915.44,0
"NORTON, ELEANOR HOLMES",DEM,387488.98,359424.69,86188.98
"NORTON, THOMAS JOHN",REP,51835.51,51320.88,33025.15
"NOTEWARE, JAMES",REP,87594.48,86044.41,58745
"NOTHSTEIN, MARTY MR.",REP,0,26769.98,0
"NOVAK, DARIA IRENE",REP,0,19.78,0
"NOVAK, JOEL ALLEN",REP,14175,10328.88,175
"NOVAK, JOHN J",REP,60380,56987.3,52355
"NUCKOLLS, HADEN ASHER",DEM,3043.42,0,3043.42
"NUNES, DEVIN G.",REP,26871171.4,20201844.61,25575224.42
"NUTTLE, MARC",REP,2600,2553.9,0
"NYSTROM, QUINN REABE",DFL,1560763.97,1557163.52,1455473.05
"O''DEAR, CRAIG S",IND,195,12796.72,0
"O''GABHANN, JAMES C. III",DEM,8831.47,8831.47,0
"O'BRIEN, WILLIAM LAWRENCE",REP,105956.54,105956.54,61087.15
"O'CONNELL, FORD",REP,377171,350591.87,176671
"O'CONNOR, DANIEL JAY",DEM,37677.01,79712.93,0
"O'CONNOR, KEVIN J",REP,947013.91,884050.83,646323.55
"O'CONNOR, SHAWN PATRICK PATRICK",IND,1260.03,4335.56,0
"O'DELL, LINDA",DEM,193771.01,193771.01,164212.93
"O'DONNELL, CHRISTINE",REP,0,0,0
"O'DONNELL, JAMES D",REP,1730.06,97334.92,75
"O'DONNELL, JUSTIN F",LIB,6240,4852.74,6240
"O'HALLERAN, TOM",DEM,3416902.11,3359686.85,1832125.24
"O'MALLEY, MARTIN JOSEPH",DEM,0,6297,0
"O'MARA, WILLIAM EDWARD DR IV",DEM,131355.03,130072.24,110480.38
"O'NEILL, RUBY DR.",REP,0,4010,0
"O'REILLY, MICHAEL",REP,0,0,0
"O'ROURKE, ROBERT (BETO)",DEM,701417.43,986233.2,2285
"O'ROURKE, ROBERT BETO",DEM,701417.43,986233.2,2285
"O'ROURKE, ROBERT BETO",DEM,701417.43,986233.2,2285
"O'SHEA, MICHAEL",DEM,18347,18347,6847
"OATMAN, LAURA",DEM,0,830.35,0
"OBERNOLTE, JAY",REP,2028339.32,1958786.11,421167.32
"OBERWEIS, JAMES D ""JIM""",REP,3260718.65,3171601.39,1197075.02
"OBERWEIS, JIM",REP,3297857.2,3207797.84,1197080.52
"OCASIO-CORTEZ, ALEXANDRIA",DEM,21240308.71,17310936.07,20674975.59
"OCEGUEDA, ADRIAN",DEM,5777.22,5777.22,167.22
"ODONNELL, JUSTIN",LIB,6240,4852.74,6240
"OGLESBY, DENNIS",DEM,17053.05,17153.15,15478.05
"OH, THOMAS",REP,0,165.38,0
"OJEDA, RICHARD",DEM,36770.78,36770.78,31770.78
"OJEDA, RICHARD NEECE II",DEM,20347.63,32720.58,20346.16
"OJEDA, RICHARD NEECE SENATOR II",DEM,15865.49,22788.67,0
"OLIVA JR, PHIL",REP,0,256.15,0
"OLIVER, CHASE RUSSELL",LIB,9225.39,5220,4005.39
"OLIVER, JULIE LYNN",DEM,2228218.18,2214190.51,2177318.36
"OLIVER, MELVIN RUSSELL MR.",DEM,0,0,0
"OLIVO, CHRISTINE ALEXANDRIA",DEM,31645.82,32897.51,21880.82
"OLIVO, CHRISTINE ALEXANDRIA",NPA,31645.82,32897.51,21880.82
"OLSEN, MARTIN",DEM,0,0,0
"OLSEN, ROBERT",DEM,60020.2,26658,10020.2
"OLSEN, TRAVIS",DEM,44619.08,44619.08,34353.46
"OLSON, BRAYDEN",DEM,0,0,0
"OLSON, CRAIG",DEM,0,0,0
"OLSON, JUSTIN",REP,0,703.23,0
"OLSON, KIMBERLY D",DEM,1810047.74,1810047.74,1679881.38
"OLSON, NANCY LYNN",REP,0,0,0
"OLSON, PETER G.",REP,672648.24,736810.55,206031
"OLSON, RICHARD THOMAS",REP,108041.13,109794.5,7381
"OLSON, WILLIAM",REP,405912.49,402594.3,391869.48
"OMAR, ILHAN",DFL,5810874.12,5697933.66,5455279.1
"OPELA, MICHAEL PAUL MR. SR.",REP,6971,6714,1270
"OPPENHEIM, JEFFREY",REP,125710.85,125710.85,1275
"ORAM, ALBERT",NPA,8108,7069.5,8108
"ORENTLICHER, DAVID",DEM,0,7554,0
"ORISTIAN, MICHAEL PATRICK",REP,18601.81,18131.15,18601.81
"OROZCO, STEVENS",DEM,9083.14,9083.14,7576.9
"ORTIZ, JONATHAN",DEM,9505.55,9502.56,8738.43
"ORTIZ, SERGIO E",REP,10830,11012.35,10830
"ORTMAN, JULIANNE",REP,0,0,0
"ORTT, ROBERT G",REP,210565,210565,136790
"OSBORN, KIRK LLOYD",REP,51233.39,51233.39,30715
"OSBORNE, JOHN E.",REP,101489.05,101489.05,1489.05
"OSBORNE, JOSEPH DARREN",REP,252100,252100,2100
"OSEGUERA, HECTOR OMAR JR.",DEM,84623.6,84976.5,74950.88
"OSSOFF, T. JONATHAN",DEM,343746.08,728359.35,0
"OSSOFF, T. JONATHAN",DEM,156146537.53,151814804.04,145155002.38
"OTT, MICHAEL JAMES MR.",IND,995.2,995.2,19.12
"OTTAWAY, BRENT M",DEM,218.1,5223,217
"OUTLAW, DANA EDWARDS",DEM,47632.37,44177.92,26032.37
"OVERBY, LUCAS",LPF,0,0,0
"OVERBY, PAULA MIRARE",IDP,1148,1257.85,1128
"OVERBY, PAULA MIRARE",DFL,1148,1257.85,1128
"OVIATT, NICHOLAS",REP,203.2,203.2,203.2
"OWENS, BURGESS",REP,5149325.14,5068995.95,4537355.52
"OWENS, H DOUGLAS",DEM,0,1643.2,0
"OWENS, MICHAEL CLAUDE",DEM,45530.07,31000.94,33830.07
"OWENS, MICHAEL DR",DEM,45530.07,31000.94,33830.07
"OWENS, WILLIAM",DEM,1000,2336.25,0
"OWENSBY, ALEXANDRA DR.",DEM,166562.61,155997.49,153495.79
"PABON, JULIO MR.",DEM,0.96,0,0.96
"PADILLA, ALEX",DEM,241475.33,6644.54,184875.33
"PAGLINO, JUSTIN COBB DR MD, PHD",GRE,29199.64,28670.47,3638
"PAI, ADITYA",DEM,34823.2,34823.2,23397.42
"PAINTER, RICHARD",DFL,0,8442,0
"PALAZZO, RHONDA RAYE",REP,46602.15,46126.3,38718.99
"PALAZZO, STEVEN MCCARTY",REP,827661.5,758749.1,250199.7
"PALLONE, FRANK JR",DEM,3240051.35,2030032.81,1023550.87
"PALLOTTA, FRANK",REP,2100505.21,2077177.03,589800.26
"PALMER, GARY",REP,919678.33,921541.75,469170
"PALOMBI, CHRISTOPHER",REP,47061.87,45695.38,39808.61
"PALZEWICZ, TOM",DEM,370492.34,371899.41,354142.34
"PANDY, DEVIN D MR SR",DEM,84431.36,84782.17,84357.47
"PANETTA, JIMMY",DEM,2013939.46,1596716.42,729035.85
"PAPADOPOULOS, GEORGE",REP,135023.92,135023.92,134931.05
"PAPAZIAN, RUTH MS",REP,30077,26102.25,28694
"PAPPAS, CHRIS",DEM,3222282.25,3122213.85,2244204.47
"PARIETTI, MIKE I.",SAM,62320.27,40360.12,12073.5
"PARKER, CATHERINE F",DEM,131046.98,130967.78,114664
"PARKER, DAVID PAYNE",DEM,32121.46,32121.46,27645.25
"PARKER, GRAYSON",DEM,0,0,0
"PARKER, VERNON",REP,0,0,0
"PARLATO, BETH",CRV,680174.77,680174.77,400154
"PARNELL, ARCHIE",DEM,0,12151.91,0
"PARNELL, RICHARD SEAN",REP,3991543.49,3788168.77,3167655.65
"PARRA, NICOLE",DEM,14269,1685.63,11720
"PARRISH, MICHAEL",UN,5116.21,2639.18,116.21
"PARROTT, NEIL CONRAD MR.",REP,316836.29,262158.57,303986.29
"PARRY, DARREN BRUCE MR.",DEM,44801.24,44486.63,40718.23
"PARSON, REBECCA",DEM,313328.47,311141.84,305583.39
"PASCRELL, WILLIAM J. HON. JR.",DEM,1607398.33,1842258.71,622931.36
"PASTOR, ED L",DEM,0,2962.34,0
"PATAKI, GEORGE E",REP,0,432,0
"PATE, AVA",REP,3611.83,4562.61,3430
"PATEL, BIMAL DR.",DEM,49385.92,47928.6,44485.92
"PATEL, SANJAY SOMABHAI",DEM,1811.5,1822.72,0
"PATEL, SURAJ",DEM,1261620.55,1259469.06,1076779.21
"PATRICK, ROBERT VANCE",REP,39670.45,41973.26,12561.79
"PATTERSON, ROBERT",REP,305804.83,305804.83,296077.7
"PATTERSON, ROBERT BUZZ",REP,81731.71,67330.19,79231.71
"PATTERSON, ROBERT W.",REP,305804.83,305804.83,296077.7
"PATTERSON, VANCE MARTIN",REP,146100,39660.66,100
"PATTERSON, WILLIAM RALPH",REP,0,0,0
"PATTON, JACKIE",DEM,10689.97,10764.9,0
"PAUL, ADAM NICHOLAS",IND,4729.22,4678.72,0
"PAUL, RAND",REP,2634072.58,1290480.27,2380584.73
"PAUL, RON",REP,0,0,0
"PAULINA LUNA, ANNA",REP,3326715.16,3286006.7,3184757.55
"PAULSEN, ERIK MR.",REP,4306.37,287907.04,0
"PAVLOV, PHILLIP S.",REP,0,0,0
"PAWLOWSKI, ED",DEM,0,0,0
"PAYNE, DONALD M. JR",DEM,593734.97,464776.89,115937.13
"PEACOCK, JULIA C.",DEM,27524.86,37004.91,23236.03
"PEARCE, STEVE",REP,0,0,0
"PECHEFSKY, DAVID",DEM,3486.01,3528.28,0
"PELLETIER, PAUL",DEM,0,0,0
"PELOSI, NANCY",DEM,27976365.38,22681809.86,24313139.49
"PELZER, KIMBERLIN BROWN",REP,1953,4238.42,0
"PEMBERTON, STEVE",DEM,475360.25,463554.33,449519.37
"PENA, ANGEL DAMIAN",DEM,0,0,0
"PENCE, GREGORY J.",REP,3160008.64,2849708.06,2376512.26
"PENNER, KIRK MR.",REP,0,455.74,0
"PENNIE, DEMETRICK TRE DR.",REP,311551.27,305887.93,311451.27
"PEPPE, JAMES",REP,56501,56501,3701
"PERDUE, DAVID",REP,99202974.13,88492643.47,75574377.42
"PEREIRA, AVERY MR",REP,2760,113.82,760
"PERELMAN, JENNIFER PILCHICK",DEM,394307.41,296157.39,355294.39
"PEREZ DE VILLA-AMIL, CARLOS ALBERTO GO",IND,240.72,240.72,0
"PERKINS, ADRIAN",DEM,2806583.4,2651684.49,2648848.77
"PERKINS, JO RAE",REP,142923.6,117245.97,120539.59
"PERKINS, JO RAE",REP,142923.6,117245.97,120539.59
"PERLMUTTER, EDWIN G",DEM,1638227.33,1345446.88,569237.09
"PERRI, CHRISTOPHER MICHAEL",DEM,0,1380.73,0
"PERRY, JOAN",REP,504760.05,504760.05,344488.23
"PERRY, ROBERT LEE",LIB,12798.41,7825.3,10432.93
"PERRY, SCOTT",REP,4020493.92,3905339.93,3266259.2
"PERSKY, STEWART ALAN",REP,1346,1210,0
"PERUSKI, JEREMY MICHAEL",IND,10002.36,14975.81,0
"PETERS, BRANDON S.",DEM,218,4522.53,218
"PETERS, CHRISTOPHER",REP,353.59,613.11,0
"PETERS, GARY",DEM,50113274.67,49846729.9,45404376.66
"PETERS, GARY",DEM,50113274.67,49846729.9,45404376.66
"PETERS, JANNQUELL",DEM,20867.42,19677.82,20867.42
"PETERS, SAMUEL JAMES MR",REP,316136,312599.72,229012.66
"PETERS, SCOTT",DEM,1940163.42,2160221.77,648786.73
"PETERSEN, AUSTIN",REP,0,1764.87,0
"PETERSON, COLLIN CLARK",DEM,2734418.97,2887984.21,830966.78
"PETERSON, KAREN CARTER",DEM,301640.49,27702.76,271115.49
"PETERSON, LISA",DEM,38103,38103,35003
"PETTERSEN, BRITTANY LOUISE MS.",DEM,0,7224,0
"PEZZULLO, RICHARD J",REP,0,1078.83,0
"PEZZULLO, RICHARD J.",REP,50,57219.11,50
"PFAFF, JAMES R",REP,0,0,0
"PFLUGER, AUGUST LEE II",REP,2598806.26,2004399.77,2021394.03
"PHAM, NHAT-NAM NGUYEN",REP,0,0,0
"PHAN, SHANDON",REP,89998.61,89998.61,38375
"PHILIPPE, JESSE",DEM,20647.65,20647.65,16696
"PHILIPS, ANGELIC MARIE",DEM,17755.08,11748.82,15530.11
"PHILLIPS, DEAN",DFL,2391906.46,2215321.52,2260584.33
"PHILLIPS, GEORGE KARL MR",REP,243912.36,243912.36,239552.36
"PHILLIPS, JOHN R JR",LIB,5343.17,5165.3,3593.79
"PHILLIPS, MARIAH NICOLE",DEM,112.94,7936.71,112.94
"PHILLIPS, RICKY LEE",REP,3478.15,3628.15,385
"PHILLIPS, TOM",REP,19497,19497,9109
"PHOENIX, JESS",DEM,0,978.58,0
"PICKRELL, MARK",DEM,43677.09,51170.71,2620
"PIDCOCK, ROBERT L",DEM,0,34,0
"PIERCE, ANTOINE",DEM,100626.6,54892.44,97126.6
"PIERCE, BROCK",IND,6363074.57,6345535.87,117627.59
"PIERCE, MARK ALLAN",DEM,17756.75,10950.66,0
"PIERLUISI, PEDRO",DEM,0,0,0
"PIKUS, PATRICK",DEM,635.77,1631.39,0
"PING, CATHERINE LOUISE ""CAT""",REP,0,1837.26,0
"PINGLEY, JENNIFER",DEM,60,60,60
"PINGREE, CHELLIE M",DEM,498960.51,276671.26,248091.8
"PIPKIN, E J",REP,0,0,0
"PIRRO, JEANINE F",REP,0,19458,0
"PITERMAN, KONSTANTINE NIKKA-SHER",REP,9879.41,9943.82,6124.96
"PITTENGER, ROBERT M THE HONORABLE",REP,505.7,2294.49,275
"PITTMAN, SHANNEL MS",GRE,1421.83,486.84,345.83
"PLASKETT, STACEY",DEM,443052.64,408159.67,165503
"PLUMMER, LETITIA",DEM,595.77,2198.01,595.77
"POCAN, MARK",DEM,1293769.38,1017815.48,736138.57
"POLACK, ROGER",DEM,547347.46,537550.56,525662.92
"POLCE, NICK",REP,11286,15321,0
"POLIQUIN, BRUCE L",REP,44304.06,47897.08,0
"POLIQUIN, BRUCE L",REP,44304.06,47897.08,0
"POLO, FRANK E. SR.",REP,4606.12,4662.47,230
"POMPEO, MICHAEL R",REP,30659.23,16061.27,0
"POORE, MESHEA",DEM,0,0,0
"PORTANTINO, ANTHONY",DEM,8260.85,3350,0
"PORTER, KATHERINE",DEM,16901194.24,6717188.33,15765271.69
"PORTER, STEVAN MICHAEL MR.",LIB,532.77,1316.13,65
"PORTMAN, ROB THE HONORA",REP,4285422.07,938315.6,3003464.02
"POSEY, BILL",REP,990772.81,1127338.76,565628.07
"POSTEMSKI, DANNY FRANK MR JR",REP,0,0,0
"POTEET, ALONZO MARCUS MR. III",REP,0,0,0
"POTTER, QUENTIN",DEM,13895.81,13895.81,8672.31
"POTTRATZ, KEITH ALLEN",DEM,2003.3,250,3.3
"POWELL, MARK J. REV",DEM,7777.77,7777.77,0
"POWERS, CHRISTIN NOEL MS.",DEM,219930.2,169706.2,737
"POWERS, KEVIN WILLIAM",REP,0,2655.37,0
"PRAG, CHOMI",NNE,0,0,0
"PRAVER, SHAUL MARSHALL RABBI",DEM,0,0,0
"PREMPEH, WILLIAM SREBOE",REP,44268.95,35075.01,44218.95
"PRESLEY, JOHNNY W",REP,40465,17780.03,13465
"PRESSLEY, AYANNA",DEM,2190613.26,1775675.78,1899269.27
"PRESTON, KYLE",REP,1000,0,1000
"PRETOT, JAKE",DEM,610,24.11,610
"PRICE, DAVID E.",DEM,1177056.64,1030190.93,505328.11
"PRICE, PHILLIP G MR.",DEM,17859.33,22925.24,17118.13
"PRICE, THOMAS EDMUNDS",REP,22350.41,359578.62,0
"PRIDMORE, JAY P",REP,0,0,0
"PRIGG, THOMAS LEE",DEM,0,0,0
"PRIJTEN, REINIER",REP,6160,6160,3010
"PRINCE, PAPERBOY LOVE",DEM,7247.17,0,7247.17
"PRINGLE, CHRISTOPHER PAUL",REP,491715.7,491715.7,464115.7
