cycle,race,state,candidates,endorsements
2020,Senate,North Carolina,Cal Cunningham (D),"U.S. Presidents
Barack Obama, 44th President of the United States[86]
U.S. Senators, Representatives, and Federal officials
Alma Adams, U.S. Representative from North Carolina's 12th congressional district[87]
Sherrod Brown, U.S Senator (OH)[34]
G.K. Butterfield, U.S. Representative from North Carolina's 1st congressional district[87]
Bob Casey Jr., U.S. Senator (PA)[35]
Kay Hagan, former U.S. senator (NC) (2009-2015)[36] (deceased)
Tim Kaine, U.S Senator (VA)[37]
Amy Klobuchar, U.S. Senator (MN)[88]
Seth Moulton, U.S. Representative from Massachusetts's 6th congressional district[89]
David Price, U.S. Representative from North Carolina's 4th congressional district[87]
State officials
Stacey Abrams, former Minority Leader of the Georgia House of Representatives and Democratic nominee in 2018 Georgia gubernatorial election[90]
Linda Coleman, former North Carolina State Representative, 2012 and 2016 Lieutenant Governor Democratic nominee, and 2018 Democratic nominee to North Carolina's 2nd congressional district[91]
Howard Nathaniel Lee, former North Carolina State Senator and former Mayor of Chapel Hill[36]
Local officials
Pete Buttigieg, former Mayor of South Bend, Indiana and former 2020 presidential candidate[92][93]
Harvey Gantt, former Mayor of Charlotte and Democratic nominee in 1990 and 1996 U.S. Senate elections[39]
Organizations
Bend the Arc: Jewish Action[94]
Black Economic Alliance[95]
Brady Campaign[40]
Center for Biological Diversity[96]
Communications Workers of America[97]
Council for a Livable World[41]
Democratic Senatorial Campaign Committee[42]
End Citizens United[98]
Equality NC[99]
Everytown for Gun Safety[100]
Feminist Majority PAC[101]
Giffords[102]
Human Rights Campaign[103]
Indivisible District 9[104]
J Street PAC[43]
Joint Action Committee for Political Affairs[105]
League of Conservation Voters[106]
NARAL[107]
National Committee to Preserve Social Security and Medicare[44]
National Education Association[108]
National Organization for Women[109]
Natural Resources Defense Council[110]
North Carolina State AFL-CIO[111]
Patriotic Millionaires[112]
Planned Parenthood Action Fund[113]
Replacements, Ltd. PAC[45]
Sierra Club[114]
United Auto Workers[115]
VoteVets.org[116]
Newspapers
Indy Week[48]
Individuals
Alex Hirsch, writer, artist, and animator[49]"
2020,Senate,Oklahoma,Jim Inhofe,"Federal officials
Donald Trump, President of the United States[5]
Frank Lucas, U.S. Representative (OK-3)[6]
State officials
Kevin Stitt, Governor of Oklahoma[7]"
2020,Senate,Oklahoma,Abby Broyles,"Organizations
National Organization for Women[16]
Unions
Oklahoma Building Trades[17]"
2020,Senate,Oklahoma,Jim Inhofe (R),"Federal officials
Donald Trump, President of the United States[5]
Frank Lucas, U.S. Representative (OK-3)[6]
State officials
Kevin Stitt, Governor of Oklahoma[7]"
2020,Senate,Oklahoma,Abby Broyles (D),"U.S. Senators
Elizabeth Warren, United States Senator from Massachusetts (2012–present), former 2020 presidential candidate[28]
U.S. Representatives
Eric Swalwell, Representative for California's 15th Congressional District (2013–present), former candidate for 2020 Democratic presidential nomination.[29]
Katie Hill, former U.S. Representative from CA-25 2019–2019[30]
Local Officials
Pete Buttigieg, Mayor of South Bend, Indiana (2012-2020), former 2020 presidential candidate[31]
Organizations
End Citizens United[32]
Let America Vote[32]
National Organization for Women[16]
National Women's Political Caucus[33]
Patriotic Millionaires[34]
Sierra Club[35]
Unions
National Education Association[36]
Oklahoma Building Trades[17]
United Auto Workers[37]"
2020,Senate,Oregon,Jeff Merkley,"Organizations
American Federation of Teachers - Oregon[5]
Council for a Livable World[6]
Democracy for America[7]
Human Rights Campaign[8]
Humane Society of the United States Legislative Fund[9]
League of Conservation Voters[10]
NARAL Pro-Choice America[11]
Oregon Education Association[12]
Oregon League of Conservation Voters[13]
SEIU Oregon State Council[14]
Sierra Club[15]"
2020,Senate,Oregon,Jo Rae Perkins,"State Representatives
Mike Nearman, District 23[25]
Individuals
Jack Esp, 2020 candidate for Oregon's 21st House district[25]
Alek Skarlatos, Oregon Army National Guard veteran and 2020 candidate for Oregon's 4th congressional district[25]
Organizations
Oregon Right to Life PAC[25]"
2020,Senate,Oregon,Ibra Taher,"Individuals
Cynthia McKinney, former United States Congress member and 2008 Green candidate for President of the United States[27]
David Rolde, 2020 Green candidate for President of the United States[27]
Cindy Sheehan, prominent American anti-war activist[27]
Dario Hunter, lawyer and 2020 candidate for President of the United States[27]
Organizations
Oregon Progressive Party[27]"
2020,Senate,Oregon,Jeff Merkley (D),"Organizations
350.org[39]
Blue America[40]
Center for Biological Diversity[41]
Council for a Livable World[6]
Demand Universal Healthcare[42]
Democracy for America[7]
End Citizens United[43]
Everytown for Gun Safety[44]
Human Rights Campaign[8]
Humane Society of the United States Legislative Fund[9]
J Street PAC[45]
Joint Action Committee for Political Affairs[46]
League of Conservation Voters[10]
MoveOn[47]
NARAL Pro-Choice America[11]
National Committee to Preserve Social Security and Medicare[48]
National Organization for Women[49]
Natural Resources Defense Council Action Fund[50]
Peace Action[51]
Planned Parenthood Advocates of Oregon[52]
Planned Parenthood[53]
Population Connection[54]
Sierra Club[15]
Unions
National Education Association[55]
Oregon AFL-CIO[56]
Oregon Education Association[12]
United Auto Workers[57]"
2020,Senate,Oregon,Jo Rae Perkins (R),"State Representatives
Mike Nearman, District 23[25]
Organizations
Oregon Right to Life PAC[25]"
2020,Senate,Oregon,Ibrahim Taher (G),"Individuals
David Rolde, 2020 Green candidate for President of the United States[25]
Cindy Sheehan, prominent American anti-war activist[25]
Dario Hunter, lawer and 2020 candidate for President of the United States[25]
Organizations
Oregon Progressive Party[25]"
2020,Senate,South Carolina,Lindsey Graham,"U.S. Executive Branch Officials
Donald Trump, 45th President of the United States (2017-2021)[19]
Mike Pence, 48th Vice President of the United States (2017-2021)[20]
Governors
Henry McMaster, Governor of South Carolina (2017–present)[21]
State officials
Pamela Evette, Lieutenant Governor of South Carolina (2019–present)[21]
Mark Hammond, Secretary of State of South Carolina (2003–present)[21]
Curtis Loftis, Treasurer of South Carolina (2011–present)[21]
Alan Wilson, Attorney General of South Carolina (2011–present)[21]
Organizations
National Right to Life Committee[22]"
2020,Senate,South Carolina,Jaime Harrison (D),"Former U.S. Executive Branch officials
Barack Obama, 44th President of the United States (2009–2017), former Senator from Illinois (2005-2008)[34]
Joe Biden, 47th Vice President of the United States (2009-2017), Democratic nominee for the 2020 United States presidential election.[35]
Julian Castro, former HUD Secretary (2014–2017), former candidate for 2020 Democratic presidential nomination.[36]
Hillary Clinton, 2016 Democratic nominee for President, Former Secretary of State (2009–2013), former U.S. Senator from New York (2001–2009), former First Lady of the United States (1993–2001), former First Lady of Arkansas (1979–1981, 1983–1992)
U.S. Senators
Kamala Harris, Senator for California (2017–2021), Vice Presidential nominee and former candidate for the 2020 Democratic presidential nomination.[37]
Cory Booker, Senator for New Jersey (2013–present), former candidate for 2020 Democratic presidential nomination.[38]
Kirsten Gillibrand, Senator for New York (2009–present), former candidate for 2020 Democratic presidential nomination.[39]
Amy Klobuchar, Senator for Minnesota (2007–present), former candidate for 2020 Democratic presidential nomination.[40]
Elizabeth Warren, Senator for Massachusetts (2013–present), former candidate for 2020 Democratic presidential nomination.[41]
Former U.S. Senators
Barbara Boxer, former Senator for California (1993–2017).[42]
U.S. Representatives
Jim Clyburn, Representative from South Carolina (1993-present).[43]
Tim Ryan, Representative for Ohio's 13th Congressional District (2003–present), former candidate for 2020 Democratic presidential nomination.[44]
Eric Swalwell, Representative for California's 15th Congressional District (2013–present), former candidate for 2020 Democratic presidential nomination.[45]
Alexandria Ocasio-Cortez, Representative for New York's 14th Congressional District (2019–present).[46]
Former U.S. Representatives
John Delaney, former Representative for Maryland's 6th Congressional District (2013–2019), former candidate for 2020 Democratic presidential nomination.[47]
Tom Perriello, former Representative for Virginia's 5th Congressional District (2009–2011).[48]
Joe Walsh, former Representative for Illinois' 8th Congressional District (2011-2013), former candidate for 2020 Republican presidential nomination[49]
Governors
Steve Bullock, Governor of Montana (2013–2021), former candidate for 2020 Democratic presidential nomination.[50]
Former Governors
Jim Hodges, former Governor of South Carolina (1999–2003).[51]
State officials
Alison L. Grimes, former Secretary of State of Kentucky (2012–2020).[52]
David Pepper, Chair of the Ohio Democratic Party (2015–present).[53]
Local officials
Pete Buttigieg, former Mayor of South Bend, Indiana (2012–2020) and former candidate for 2020 Democratic presidential nomination.[54]
Bill de Blasio, Mayor of New York City, New York (2014–present), former candidate for 2020 Democratic presidential nomination.[55]
Andrew Gillum, former Mayor of Tallahassee, Florida (2014–2018); Democratic nominee for Governor in 2018.[56]
Individuals
Charlie Adler, voice actor and activist[57]
Randy Bryce, ironworker and 2018 candidate for Wisconsin's 1st Congressional District.[58]
Mark Hamill, actor, voice actor, and writer.[59]
Chelsea Handler, actress and comedian.[60]
Alex Hirsch, animator, writer and voice actor[61]
Andy Lassner, executive producer of The Ellen DeGeneres Show.[62]
Jane Lynch, actress.[63]
Dean Obeidallah, comedian and host of The Dean Obeidallah Show.[64]
Sarah Paulson, actress.[65]
Shonda Rhimes, television producer, television and film writer, and author.[66]
Bradley Whitford, actor.[67]
Organizations
Broader Representation Advocacy Team (BRAT-PAC)[68]
Climate Hawks Vote[69]
The Collective PAC[70]
Congressional Black Caucus[71]
Council for a Livable World[72]
DUH! Demand Universal Healthcare[73]
Democracy for America[74]
Democratic Senatorial Campaign Committee[75]
End Citizens United[76]
Everytown for Gun Safety[77]
Flip the Senate[78]
Giffords[79]
Human Rights Campaign[80]
League of Conservation Voters[81]
MoveOn[82]
NARAL Pro-Choice America[83]
Students for Gun Legislation
National Committee to Preserve Social Security and Medicare[84]
National Organization for Women[85]
Planned Parenthood Action Fund[86]
Population Connection[87]
Progressive Turnout Project[88]"
